,Date,Value,High,Low,TR,ATR,Unit,upper_bound,lower_bound,Value Shift
1110,2021-02-01,1862.95,1863.8,1843.0,20.799999999999955,49.188699130738385,0.20329872870638543,1943.2,1833.05,1863.8
1111,2021-02-02,1833.1,1863.8,1843.0,20.799999999999955,47.76926417420147,0.20933962816619342,1943.2,1833.05,1862.95
1112,2021-02-03,1835.45,1863.8,1833.1,30.700000000000045,46.91580096549139,0.21314780509354267,1940.35,1834.7,1833.1
1113,2021-02-04,1785.9,1863.8,1833.1,30.700000000000045,46.10501091721683,0.21689616380213753,1931.95,1833.1,1835.45
1114,2021-02-05,1802.95,1863.8,1785.9,77.89999999999986,47.69476037135598,0.2096666367990748,1920.1,1833.1,1785.9
1115,2021-02-08,1835.25,1863.8,1785.9,77.89999999999986,49.20502235278818,0.20323128660124173,1863.8,1785.9,1802.95
1116,2021-02-09,1839.6,1863.8,1785.9,77.89999999999986,50.63977123514876,0.19747324595058718,1863.8,1785.9,1835.25
1117,2021-02-10,1842.65,1862.95,1785.9,77.04999999999995,51.96028267339132,0.1924546881866939,1863.8,1785.9,1839.6
1118,2021-02-11,1840.1,1842.65,1785.9,56.75,52.19976853972175,0.19157173067521238,1863.8,1785.9,1842.65
1119,2021-02-12,1816.35,1842.65,1785.9,56.75,52.42728011273566,0.1907403927592039,1863.8,1785.9,1840.1
1120,2021-02-15,1817.3,1842.65,1785.9,56.75,52.64341610709887,0.1899572774619297,1863.8,1785.9,1816.35
1121,2021-02-16,1794.25,1842.65,1802.95,39.700000000000045,51.99624530174393,0.19232157902879585,1863.8,1785.9,1817.3
1122,2021-02-17,1780.7,1842.65,1794.25,48.40000000000009,51.81643303665673,0.19298896921225078,1863.8,1785.9,1794.25
1123,2021-02-18,1773.15,1842.65,1780.7,61.950000000000045,52.32311138482389,0.19112013286924792,1863.8,1785.9,1780.7
1124,2021-02-19,1786.2,1842.65,1773.15,69.5,53.1819558155827,0.18803370140572995,1863.8,1780.7,1773.15
1125,2021-02-22,1807.45,1840.1,1773.15,66.94999999999982,53.870358024803544,0.18563084350387457,1863.8,1773.15,1786.2
1126,2021-02-23,1799.65,1817.3,1773.15,44.149999999999864,53.384340123563355,0.18732085058753198,1863.8,1773.15,1807.45
1127,2021-02-24,1788.0,1817.3,1773.15,44.149999999999864,52.922623117385186,0.1889551086275423,1863.8,1773.15,1799.65
1128,2021-02-25,1779.65,1807.45,1773.15,34.299999999999955,51.99149196151593,0.19233916209602128,1863.8,1773.15,1788.0
1129,2021-02-26,1742.85,1807.45,1773.15,34.299999999999955,51.10691736344013,0.19566822880132473,1863.8,1773.15,1779.65
1130,2021-03-01,1734.15,1807.45,1742.85,64.60000000000014,51.78157149526813,0.19311889753894035,1863.8,1773.15,1742.85
1131,2021-03-02,1723.85,1807.45,1734.15,73.29999999999995,52.857492920504725,0.1891879362314733,1862.95,1742.85,1734.15
1132,2021-03-03,1711.4,1807.45,1723.85,83.60000000000014,54.39461827447949,0.18384171664812904,1842.65,1734.15,1723.85
1133,2021-03-04,1712.1,1799.65,1711.4,88.25,56.08738736075552,0.17829320406172144,1842.65,1723.85,1711.4
1134,2021-03-05,1696.25,1788.0,1711.4,76.59999999999991,57.113017992717744,0.17509143014076162,1842.65,1711.4,1712.1
1135,2021-03-08,1687.05,1779.65,1696.25,83.40000000000009,58.42736709308186,0.17115267207007276,1842.65,1711.4,1696.25
1136,2021-03-09,1716.9,1742.85,1687.05,55.799999999999955,58.29599873842777,0.1715383596886241,1842.65,1696.25,1687.05
1137,2021-03-10,1716.2,1734.15,1687.05,47.100000000000136,57.73619880150638,0.17320156518061408,1842.65,1687.05,1716.9
1138,2021-03-11,1724.25,1723.85,1687.05,36.799999999999955,56.68938886143106,0.17639985543755887,1842.65,1687.05,1716.2
1139,2021-03-12,1704.8,1724.25,1687.05,37.200000000000045,55.714919418359514,0.1794851379916874,1840.1,1687.05,1724.25
1140,2021-03-15,1723.65,1724.25,1687.05,37.200000000000045,54.78917344744154,0.1825178109246867,1817.3,1687.05,1704.8
1141,2021-03-16,1735.0,1724.25,1687.05,37.200000000000045,53.909714775069475,0.1854953238339984,1817.3,1687.05,1723.65
1142,2021-03-17,1729.65,1735.0,1687.05,47.950000000000045,53.611729036316,0.18652634749433486,1807.45,1687.05,1735.0
1143,2021-03-18,1725.9,1735.0,1704.8,30.200000000000045,52.4411425845002,0.19068997178859443,1807.45,1687.05,1729.65
1144,2021-03-19,1735.2,1735.0,1704.8,30.200000000000045,51.329085455275184,0.19482131643887066,1807.45,1687.05,1725.9
1145,2021-03-22,1736.15,1735.2,1704.8,30.40000000000009,50.28263118251143,0.1988758297811204,1807.45,1687.05,1735.2
1146,2021-03-23,1726.2,1736.15,1704.8,31.350000000000136,49.33599962338587,0.2026917479393663,1807.45,1687.05,1736.15
1147,2021-03-24,1730.5,1736.15,1723.65,12.5,47.49419964221657,0.21055202688606242,1799.65,1704.8,1726.2
1148,2021-03-25,1737.3,1736.15,1725.9,10.25,45.631989660105745,0.21914450968467428,1788.0,1704.8,1730.5
1149,2021-03-26,1731.8,1737.3,1725.9,11.399999999999864,43.92039017710045,0.227684680388242,1779.65,1704.8,1737.3
1150,2021-03-29,1705.95,1737.3,1725.9,11.399999999999864,42.29437066824542,0.23643808483259907,1742.85,1704.8,1731.8
1151,2021-03-30,1683.95,1737.3,1705.95,31.34999999999991,41.747152134833144,0.23953729748324948,1737.3,1723.65,1705.95
1152,2021-03-31,1691.05,1737.3,1683.95,53.34999999999991,42.327294528091485,0.23625417384905784,1737.3,1705.95,1683.95
1153,2021-04-01,1726.05,1737.3,1683.95,53.34999999999991,42.878429801686906,0.23321749528259508,1737.3,1683.95,1691.05
1154,2021-04-06,1744.65,1737.3,1683.95,53.34999999999991,43.40200831160256,0.23040408471897195,1737.3,1683.95,1726.05
1155,2021-04-07,1738.05,1744.65,1683.95,60.700000000000045,44.26690789602243,0.22590238341220445,1737.3,1683.95,1744.65
1156,2021-04-08,1755.5,1744.65,1683.95,60.700000000000045,45.08856250122131,0.22178573556717696,1744.65,1683.95,1738.05
1157,2021-04-09,1741.2,1755.5,1683.95,71.54999999999995,46.411634376160244,0.21546321594605577,1744.65,1683.95,1755.5
1158,2021-04-12,1732.85,1755.5,1683.95,71.54999999999995,47.66855265735223,0.20978190950921677,1755.5,1683.95,1741.2
1159,2021-04-13,1747.95,1755.5,1691.05,64.45000000000005,48.507625024484625,0.20615315622961167,1755.5,1683.95,1732.85
1160,2021-04-14,1735.55,1755.5,1726.05,29.450000000000045,47.5547437732604,0.21028396341865918,1755.5,1683.95,1747.95
1161,2021-04-15,1757.2,1755.5,1732.85,22.65000000000009,46.30950658459738,0.21593838366064597,1755.5,1683.95,1735.55
1162,2021-04-16,1774.45,1757.2,1732.85,24.350000000000136,45.21153125536752,0.22118251079613233,1755.5,1683.95,1757.2
1163,2021-04-19,1774.5,1774.45,1732.85,41.600000000000136,45.030954692599146,0.2220694646219327,1757.2,1691.05,1774.45
1164,2021-04-20,1777.85,1774.5,1732.85,41.65000000000009,44.8619069579692,0.22290626230777325,1774.45,1726.05,1774.5
1165,2021-04-21,1798.2,1777.85,1732.85,45.0,44.868811610070736,0.22287196030294493,1774.5,1732.85,1777.85
1166,2021-04-22,1787.75,1798.2,1735.55,62.65000000000009,45.757871029567205,0.2185416361162943,1777.85,1732.85,1798.2
1167,2021-04-23,1781.8,1798.2,1735.55,62.65000000000009,46.60247747808885,0.21458086653658517,1798.2,1732.85,1787.75
1168,2021-04-26,1773.35,1798.2,1757.2,41.0,46.32235360418441,0.2158784954116985,1798.2,1732.85,1781.8
1169,2021-04-27,1784.15,1798.2,1773.35,24.850000000000136,45.24873592397519,0.22100064887561793,1798.2,1732.85,1773.35
1170,2021-04-28,1772.2,1798.2,1773.35,24.850000000000136,44.22879912777644,0.2260970272131994,1798.2,1735.55,1784.15
1171,2021-04-29,1762.65,1798.2,1772.2,26.0,43.31735917138762,0.23085433164183497,1798.2,1735.55,1772.2
1172,2021-04-30,1767.65,1798.2,1762.65,35.549999999999955,42.92899121281824,0.2329428136437104,1798.2,1757.2,1762.65
1173,2021-05-04,1797.75,1787.75,1762.65,25.09999999999991,42.037541652177325,0.23788260699783456,1798.2,1762.65,1767.65
1174,2021-05-05,1782.25,1797.75,1762.65,35.09999999999991,41.690664569568455,0.23986185164578466,1798.2,1762.65,1797.75
1175,2021-05-06,1813.15,1797.75,1762.65,35.09999999999991,41.36113134109003,0.24177288376214084,1798.2,1762.65,1782.25
1176,2021-05-07,1836.55,1813.15,1762.65,50.5,41.81807477403553,0.23913104689862266,1798.2,1762.65,1813.15
1177,2021-05-10,1840.45,1836.55,1762.65,73.89999999999986,43.42217103533375,0.2302970984998134,1813.15,1762.65,1836.55
1178,2021-05-11,1829.1,1840.45,1762.65,77.79999999999995,45.141062483567055,0.2215277942037885,1836.55,1762.65,1840.45
1179,2021-05-12,1830.7,1840.45,1767.65,72.79999999999995,46.5240093593887,0.2149427819677361,1840.45,1762.65,1829.1
1180,2021-05-13,1821.8,1840.45,1782.25,58.200000000000045,47.10780889141927,0.2122790304904525,1840.45,1762.65,1830.7
1181,2021-05-14,1838.1,1840.45,1782.25,58.200000000000045,47.66241844684831,0.20980890869295057,1840.45,1762.65,1821.8
1182,2021-05-17,1853.7,1840.45,1813.15,27.299999999999955,46.64429752450589,0.2143884789935194,1840.45,1762.65,1838.1
1183,2021-05-18,1866.75,1853.7,1821.8,31.90000000000009,45.90708264828059,0.21783131105532233,1840.45,1767.65,1853.7
1184,2021-05-19,1888.45,1866.75,1821.8,44.950000000000045,45.85922851586657,0.2180586181588327,1853.7,1782.25,1866.75
1185,2021-05-20,1878.3,1888.45,1821.8,66.65000000000009,46.89876709007324,0.21322522148171003,1866.75,1782.25,1888.45
1186,2021-05-21,1875.9,1888.45,1821.8,66.65000000000009,47.886328735569585,0.20882786933240258,1888.45,1813.15,1878.3
1187,2021-05-24,1880.15,1888.45,1821.8,66.65000000000009,48.824512298791106,0.20481515388833899,1888.45,1821.8,1875.9
1188,2021-05-25,1887.0,1888.45,1838.1,50.350000000000136,48.90078668385156,0.20449568765940299,1888.45,1821.8,1880.15
1189,2021-05-26,1899.75,1888.45,1853.7,34.75,48.19324734965898,0.2074979494003896,1888.45,1821.8,1887.0
1190,2021-05-27,1891.45,1899.75,1866.75,33.0,47.433584982176036,0.21082108813317962,1888.45,1821.8,1899.75
1191,2021-05-28,1899.95,1899.75,1875.9,23.84999999999991,46.25440573306723,0.21619562161731568,1899.75,1821.8,1891.45
1192,2021-06-01,1899.35,1899.95,1875.9,24.049999999999955,45.144185446413864,0.2215124694601035,1899.75,1838.1,1899.95
1193,2021-06-02,1902.75,1899.95,1875.9,24.049999999999955,44.08947617409317,0.2268114948908367,1899.95,1853.7,1899.35
1194,2021-06-03,1866.55,1902.75,1880.15,22.59999999999991,43.015002365388504,0.23247703010813683,1899.95,1866.75,1902.75
1195,2021-06-04,1890.6,1902.75,1866.55,36.200000000000045,42.67425224711908,0.2343333385689282,1902.75,1875.9,1866.55
1196,2021-06-07,1888.4,1902.75,1866.55,36.200000000000045,42.35053963476313,0.23612450009471836,1902.75,1866.55,1890.6
1197,2021-06-08,1893.15,1902.75,1866.55,36.200000000000045,42.043012653024974,0.23785165165323863,1902.75,1866.55,1888.4
1198,2021-06-09,1894.6,1902.75,1866.55,36.200000000000045,41.75086202037373,0.23951601275011197,1902.75,1866.55,1893.15
1199,2021-06-10,1888.65,1902.75,1866.55,36.200000000000045,41.473318919355044,0.24111887499153423,1902.75,1866.55,1894.6
1200,2021-06-11,1881.05,1902.75,1866.55,36.200000000000045,41.20965297338729,0.24266159209003488,1902.75,1866.55,1888.65
1201,2021-06-14,1865.6,1894.6,1866.55,28.049999999999955,40.551670324717925,0.24659896669914938,1902.75,1866.55,1881.05
1202,2021-06-15,1865.1,1894.6,1865.6,29.0,39.97408680848203,0.2501620624358608,1902.75,1866.55,1865.6
1203,2021-06-16,1860.75,1894.6,1865.1,29.5,39.450382468057924,0.2534829670687419,1902.75,1865.6,1865.1
1204,2021-06-17,1778.7,1894.6,1860.75,33.84999999999991,39.17036334465502,0.25529505335478453,1902.75,1865.1,1860.75
1205,2021-06-18,1773.1,1894.6,1778.7,115.89999999999986,43.006845177422264,0.23252112445694575,1902.75,1860.75,1778.7
1206,2021-06-21,1775.05,1888.65,1773.1,115.55000000000018,46.63400291855116,0.21443580593897435,1902.75,1778.7,1773.1
1207,2021-06-22,1775.05,1881.05,1773.1,107.95000000000005,49.699802772623606,0.2012080419262418,1902.75,1773.1,1775.05
1208,2021-06-23,1791.6,1865.6,1773.1,92.5,51.83981263399242,0.19290193177594156,1902.75,1773.1,1775.05
1209,2021-06-24,1784.85,1865.1,1773.1,92.0,53.84782200229281,0.18570853245604263,1902.75,1773.1,1791.6
1210,2021-06-25,1786.65,1860.75,1773.1,87.65000000000009,55.537930902178175,0.18005712199854035,1902.75,1773.1,1784.85
1211,2021-06-28,1780.3,1791.6,1773.1,18.5,53.68603435706926,0.18626818165576095,1902.75,1773.1,1786.65
1212,2021-06-29,1755.45,1791.6,1773.1,18.5,51.9267326392158,0.19257903379901586,1902.75,1773.1,1780.3
1213,2021-06-30,1763.15,1791.6,1755.45,36.149999999999864,51.13789600725501,0.1955496956421767,1902.75,1773.1,1755.45
1214,2021-07-01,1781.5,1791.6,1755.45,36.149999999999864,50.38850120689225,0.19845797673045648,1902.75,1755.45,1763.15
1215,2021-07-02,1786.15,1791.6,1755.45,36.149999999999864,49.67657614654763,0.2013021181351076,1894.6,1755.45,1781.5
1216,2021-07-05,1791.35,1786.65,1755.45,31.200000000000045,48.75274733922025,0.20511664564091703,1894.6,1755.45,1786.15
1217,2021-07-06,1809.85,1791.35,1755.45,35.899999999999864,48.11010997225923,0.20785651925896864,1894.6,1755.45,1791.35
1218,2021-07-07,1804.65,1809.85,1755.45,54.399999999999864,48.42460447364626,0.20650659119874115,1894.6,1755.45,1809.85
1219,2021-07-08,1807.7,1809.85,1755.45,54.399999999999864,48.723374249963946,0.2052403010657128,1894.6,1755.45,1804.65
1220,2021-07-09,1806.0,1809.85,1763.15,46.69999999999982,48.62220553746574,0.2056673466261114,1888.65,1755.45,1807.7
1221,2021-07-12,1792.4,1809.85,1781.5,28.34999999999991,47.60859526059245,0.21004610502081758,1881.05,1755.45,1806.0
1222,2021-07-13,1813.85,1809.85,1786.15,23.699999999999818,46.413165497562815,0.21545610804169577,1865.6,1755.45,1792.4
1223,2021-07-14,1823.2,1813.85,1791.35,22.5,45.217507222684674,0.2211532792100315,1865.1,1755.45,1813.85
1224,2021-07-15,1823.75,1823.2,1792.4,30.799999999999955,44.49663186155044,0.22473611106374558,1860.75,1763.15,1823.2
1225,2021-07-16,1824.3,1823.75,1792.4,31.34999999999991,43.83930026847291,0.22810583058488076,1823.2,1781.5,1823.75
1226,2021-07-19,1814.9,1824.3,1792.4,31.899999999999864,43.24233525504926,0.23125485571069693,1823.75,1786.15,1824.3
1227,2021-07-20,1823.05,1824.3,1792.4,31.899999999999864,42.67521849229679,0.2343280328325695,1824.3,1791.35,1814.9
1228,2021-07-21,1802.15,1824.3,1792.4,31.899999999999864,42.136457567681944,0.23732417429579689,1824.3,1792.4,1823.05
1229,2021-07-22,1799.45,1824.3,1802.15,22.149999999999864,41.13713468929784,0.24308936622660746,1824.3,1792.4,1802.15
1230,2021-07-23,1799.6,1824.3,1799.45,24.84999999999991,40.322777954832944,0.2479987864725336,1824.3,1792.4,1799.45
1231,2021-07-26,1800.2,1824.3,1799.45,24.84999999999991,39.549139057091296,0.2528500047893449,1824.3,1792.4,1799.6
1232,2021-07-27,1800.35,1824.3,1799.45,24.84999999999991,38.81418210423673,0.25763778747532745,1824.3,1792.4,1800.2
1233,2021-07-28,1796.6,1823.05,1799.45,23.59999999999991,38.05347299902489,0.26278810347366316,1824.3,1799.45,1800.35
1234,2021-07-29,1829.3,1823.05,1796.6,26.450000000000045,37.47329934907365,0.2668566732501285,1824.3,1799.45,1796.6
1235,2021-07-30,1825.75,1829.3,1796.6,32.700000000000045,37.23463438161997,0.2685671597445918,1824.3,1796.6,1829.3
1236,2021-08-02,1811.45,1829.3,1796.6,32.700000000000045,37.00790266253897,0.27021255679323974,1829.3,1796.6,1825.75
1237,2021-08-03,1812.65,1829.3,1796.6,32.700000000000045,36.79250752941202,0.27179446771889565,1829.3,1796.6,1811.45
1238,2021-08-04,1829.1,1829.3,1796.6,32.700000000000045,36.58788215294142,0.2733145350747247,1829.3,1796.6,1812.65
1239,2021-08-05,1800.75,1829.3,1796.6,32.700000000000045,36.39348804529435,0.2747744318311636,1829.3,1796.6,1829.1
1240,2021-08-06,1762.9,1829.3,1796.6,32.700000000000045,36.208813643029636,0.27617585316620963,1829.3,1796.6,1800.75
1241,2021-08-09,1738.85,1829.3,1762.9,66.39999999999986,37.71837296087814,0.2651227827449529,1829.3,1796.6,1762.9
1242,2021-08-10,1723.35,1829.1,1738.85,90.25,40.34495431283423,0.24786246930558242,1829.3,1762.9,1738.85
1243,2021-08-11,1743.6,1829.1,1723.35,105.75,43.61520659719252,0.22927783175154542,1829.3,1738.85,1723.35
1244,2021-08-12,1747.4,1829.1,1723.35,105.75,46.72194626733289,0.21403217971233815,1829.3,1723.35,1743.6
1245,2021-08-13,1773.85,1829.1,1723.35,105.75,49.67334895396625,0.20131519638966347,1829.3,1723.35,1747.4
1246,2021-08-16,1786.35,1800.75,1723.35,77.40000000000009,51.05968150626794,0.1958492435714161,1829.3,1723.35,1773.85
1247,2021-08-17,1789.45,1786.35,1723.35,63.0,51.656697430954544,0.1935857400362502,1829.3,1723.35,1786.35
1248,2021-08-18,1783.45,1789.45,1723.35,66.10000000000014,52.37886255940682,0.19091670783530754,1829.3,1723.35,1789.45
1249,2021-08-19,1782.05,1789.45,1723.35,66.10000000000014,53.064919431436486,0.1884484157734506,1829.3,1723.35,1783.45
1250,2021-08-20,1779.05,1789.45,1743.6,45.850000000000136,52.70417345986467,0.18973829477878462,1829.3,1723.35,1782.05
1251,2021-08-23,1802.0,1789.45,1747.4,42.049999999999955,52.17146478687143,0.19167566103140019,1829.3,1723.35,1779.05
1252,2021-08-24,1808.45,1802.0,1773.85,28.15000000000009,50.97039154752787,0.19619233237938533,1829.3,1723.35,1802.0
1253,2021-08-25,1788.7,1808.45,1779.05,29.40000000000009,49.89187197015148,0.20043344948016067,1829.3,1723.35,1808.45
1254,2021-08-26,1786.6,1808.45,1779.05,29.40000000000009,48.867278371643906,0.20463591043373258,1829.3,1743.6,1788.7
1255,2021-08-27,1798.5,1808.45,1779.05,29.40000000000009,47.89391445306172,0.20879479395655723,1829.3,1747.4,1786.6
1256,2021-08-31,1814.85,1808.45,1779.05,29.40000000000009,46.969218730408635,0.2129053935812187,1829.1,1773.85,1798.5
1257,2021-09-01,1811.8,1814.85,1779.05,35.799999999999955,46.4107577938882,0.21546728550329536,1829.1,1779.05,1814.85
1258,2021-09-02,1812.55,1814.85,1786.6,28.25,45.502719904193796,0.2197670825184747,1829.1,1779.05,1811.8
1259,2021-09-03,1823.7,1814.85,1786.6,28.25,44.6400839089841,0.22401391584273964,1829.1,1779.05,1812.55
1260,2021-09-06,1821.6,1823.7,1786.6,37.100000000000136,44.26307971353491,0.22592192103935704,1814.85,1779.05,1823.7
1261,2021-09-07,1802.15,1823.7,1786.6,37.100000000000136,43.90492572785817,0.2277648768155161,1823.7,1779.05,1821.6
1262,2021-09-08,1786.0,1823.7,1798.5,25.200000000000045,42.96967944146526,0.232722238796832,1823.7,1786.6,1802.15
1263,2021-09-09,1788.25,1823.7,1786.0,37.700000000000045,42.706195469392,0.23415806278428875,1823.7,1786.6,1786.0
1264,2021-09-10,1794.6,1823.7,1786.0,37.700000000000045,42.455885695922404,0.2355386028599665,1823.7,1786.0,1788.25
